Sentence,NER
"The role of chromatin degradation and endonucleases in the apoptotic process has been closely studied , as well as the involvement of several oncogenes in glucocorticoid - induced cell lysis .",O O O B O O B O O O O O O O O O O O O O O O O B O O O O O O O
"In addition , the clinical importance of glucocorticoid - induced apoptosis in the treatment of lymphoid neoplasms has recently received increased attention .",O O O O O O O O O O O O O O O O O O O O O O O
Interleukin - 2 induces tyrosine phosphorylation and nuclear translocation of stat3 in human T lymphocytes .,B I I O O O O O O O B O O O O O
An early biochemical event associated with T cell activation through the interleukin - 2 receptor ( IL - 2R ) is tyrosine phosphorylation of several intracellular substrates .,O O O O O O O O O O O B I I I O B I I O O O O O O O O O
The exact mechanism by which IL - 2 regulates transcription of different genes is presently unknown .,O O O O O B I I O O O O O O O O O
"In contrast , stat1 proteins were not tyrosine phosphorylated after IL - 2 ligation , whereas tyrosine - phosphorylated stat1 proteins ( 91 and 84 kDa proteins ) were translocated to the nucleus following interferon - gamma treatment of HeLa cells .",O O O O O O O O O O B I I O O O B I I I I O B I I I I O O O O O O O B I I O O O O O
"Since IL - 2 induced nuclear translocation of the 84 kDa protein and stat3 followed identical kinetics , p84 is a candidate for a new , yet undefined , member of the STAT family .",O B I I O O O O O B I I O B O O O O B O O O O O O O O O O O O O O O O
"Tax acts indirectly by inducing or modifying the action of various host transcription factors , including members of the NF - kappa B / Rel family of enhancer - binding proteins .",O O O O O O O O O O O O B I O O O O O B I I I I I I O B I I I O
"In resting T cells , many of these NF - kappa B / Rel factors are sequestered in the cytoplasm by various ankyrin - rich inhibitory proteins , including I kappa B alpha .",O O O O O O O O B I I I I I I O O O O O O O B I I I I O O B I I I O
"HTLV - I Tax expression leads to the constitutive nuclear expression of biologically active NF - kappa B and c - Rel complexes ; however , the biochemical mechanism ( s ) underlying this response remains poorly understood .",B I I I O O O O O O O O O O B I I I O B I I I O O O O O O O O O O O O O O O O
"In this study , we demonstrate that Tax - stimulated nuclear expression of NF - kappa B in both HTLV - I - infected and Tax - transfected human T cells is associated with the phosphorylation and rapid proteolytic degradation of I kappa B alpha .",O O O O O O O B O O O O O B I I I O O O O O O O O O O O O O O O O O O O O O O O O B I I I O
"We further demonstrate that Tax induction of nuclear c - Rel expression is activated by the RelA ( p65 ) subunit of NF - kappa B , which activates transcription of the c - rel gene through an intrinsic kappa B enhancer element .",O O O O B O O O B I I O O O O O B O B O O O B I I I O O O O O O B I I I O O O B I I I O
"In normal cells , the subsequent accumulation of nuclear c - Rel acts to inhibit its own continued production , indicating the presence of an autoregulatory loop .",O O O O O O O O B I I I O O O O O O O O O O O O O O O O
( ABSTRACT TRUNCATED AT 250 WORDS ),O O O O O O O
Activation of NF - kappa B in vivo is regulated by multiple phosphorylations .,O O B I I I O O O O O O O O
The activation of nuclear factor kappa B ( NF - kappa B ) in intact cells is mechanistically not well understood .,O O O B I I I O B I I I O O O O O O O O O O
"In HeLa cells as well as in B cells , TNF - alpha rapidly induced nuclear translocation primarily of p50 - p65 , but not of c - rel .",O O O O O O O O O O O O O O O O O O O B I I O O O O B I I O
Both NF - kappa B precursors and I kappa B alpha became strongly phosphorylated with the same kinetics .,O B I I I O O B I I I O O O O O O O O
"In addition to the inducible phosphorylation after stimulation , B lymphocytes containing constitutive nuclear NF - kappa B revealed constitutively phosphorylated p65 and I kappa B alpha .",O O O O O O O O O O O O O O B I I I O O O B O B I I I O
Phosphorylation was accompanied by induced processing of the precursors p100 and p105 and by degradation of I kappa B alpha .,O O O O O O O O O B O B O O O O B I I I O
"As an in vitro model we show that phosphorylation of p105 impedes its ability to interact with NF - kappa B , as has been shown before for I kappa B alpha .",O O O O O O O O O O B O O O O O O B I I I O O O O O O O B I I I O
"Surprisingly , even p65 , but not c - rel , was phosphorylated after induction in vivo , suggesting that TNF - alpha selectively activates only specific NF - kappa B heteromers and that modifications regulate not only I kappa B molecules but also NF - kappa B molecules .",O O O B O O O B I I O O O O O O O O O O B I I O O O O B I I I O O O O O O O B I I I O O B I I I O O
"In fact , cellular NF - kappa B activity was phosphorylation - dependent and the DNA binding activity of p65 - containing NF - kappa B was enhanced by phosphorylation in vitro .",O O O O B I I I O O O O O O O O O O O B I I I I I I O O O O O O O
"Furthermore , we found that the induction by hydrogen peroxide of NF - kappa B translocation to the nucleus , which is assumed to be triggered by reactive oxygen intermediates , also coincided with incorporation of phosphate into the same subunits that were modified after stimulation by TNF - alpha .",O O O O O O O O O O O B I I I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I O
"Thus , phosphorylation appears to be a general mechanism for activation of NF - kappa B in vivo .",O O O O O O O O O O O O B I I I O O O
"Treatment of HL60 cells with various combinations of retinoids and 1 alpha , 25 dihydroxyvitamin D3 results in differentiation towards neutrophils or monocytes or a failure to differentiate and apoptosis .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"It is well documented that treatment of serum - grown HL60 cells with 10 ( - 7 ) M all - trans retinoic acid ( all - trans RA ) induces neutrophil differentiation , whereas treatment with 10 ( - 7 ) M 1 alpha , 25 dihydroxyvitamin D3 ( D3 ) induces differentiation towards monocytes .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"In recent investigations , using serum - free grown HL60 cells , we observed that all - trans RA , at 10 ( - 7 ) M , did not induce neutrophil differentiation and that all - trans RA , at 10 ( - 8 ) M , reduced the D3 concentration required for monocyte differentiation to 5 x 10 ( - 9 ) M .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"In this study , co - operative interactions between all - trans and 9 - cis RA and D3 which promote neutrophil and monocyte differentiation of HL60 cells have been analysed in detail .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Treatment of serum - free grown HL60 cells with 5 x 10 ( - 7 ) M all - trans RA or 9 - cis RA resulted in sub - optimal neutrophil differentiation ( up to 25 % mature cells ) .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"As shown for all - trans RA , 9 - cis RA cooperated with D3 to promote monocyte differentiation .",O O O O O O O O O O O O O O O O O O O O
"Culture of HL60 cells in 5 x 10 ( - 7 ) M 9 - cis RA together with a wide range of concentrations of D3 resulted in promotion of neutrophil differentiation at 10 ( - 15 ) - 10 ( - 12 ) D3 , a failure to differentiate and apoptosis at 10 ( - 11 ) - 10 ( - 10 ) M D3 , followed by co - operativity between 9 - cis RA and 5 x 10 ( - 9 ) M D3 in inducing monocyte differentiation in the absence of neutrophil differentiation .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Similar results were obtained when HL60 cells were treated with 5 x 10 ( - 7 ) all - trans RA together with a wide range of concentrations of D3 .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Cross titration analyses of the effects of 9 - cis RA and D3 on HL60 cell differentiation were undertaken to determine the boundaries of the concentrations of each agent , alone and in combination , that give rise to optimal neutrophil and monocyte differentiation of HL60 cells .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
The observed cooperativities between either 9 - cis RA or all - trans RA and D3 have important implications for the use of combinations of these agents in differentiation therapy .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Transcriptional control of steroid - regulated gene networks by nuclear receptor proteins results in the coordinate expression of a limited number of target genes .,O O O B I I I I O B I I O O O O O O O O O O B I O
Using this technique we have isolated several differentially expressed sequence tags ( DESTs ) from the mouse thymocyte cell line WEHI 7 . 2 .,O O O O O O O B I I I O B O O O O O O O O O O O O
"Two of these DESTs , GIG10 and GIG18 , are rapidly induced by dexamethasone within 2 h of treatment .",O O O B O B O B O O O O O O O O O O O O
"We also used DDPCR to isolate DESTs from androgen - modulated rat ventral prostate tissue , one of which we characterized and found to correspond to the 3 ' end of prostatic spermine binding protein mRNA , a known androgen - regulated gene .",O O O O O O B O O O O O O O O O O O O O O O O O O O O B I I O B I I I I O O O B I I I O
"Modifications of the original DDPCR protocol , which we found can potentially decrease the frequency of isolating false - positive DESTs , are described and the merits of DDPCR , relative to other differential cDNA cloning strategies , are discussed .",O O O O O O O O O O O O O O O O O O O O B O O O O O O O O O O O O O O O O O O O O
Activation of human thymocytes after infection by EBV .,O O O O O O O O O
"The discovery of EBV in certain T cell malignancies and the expression of the EBV receptor , CR2 / CD21 , on a population of immature thymocytes , T lymphoblastoid cell lines , and childhood acute T lymphoblastic leukemia cells suggested that EBV - receptor interactions on T cells may be of importance .",O O O O O O O O O O O O O O B I O B I I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Triggering through CD2 is mitogenic for mature , but not immature , T cells .",O O B O O O O O O O O O O O O
